battery,cycle_number,cycle_type,ambient_temperature,charge_duration,voltage_start,voltage_end,voltage_max,current_start,current_end,current_mean,energy_charged,temp_start,temp_end,temp_rise
B0005,462,charge,24.0,10113.641,3.6952794643238014,4.202800413147567,4.2090419862189705,-0.0020813277573024846,0.0015429467973306617,0.5207295046813237,5.720861385244984,25.988054517521824,24.120183073906592,-1.8678714436152326
B0005,466,charge,24.0,10585.812,3.69566497078741,4.198428595216089,4.2091512370452655,-0.0012680135701158386,0.0002954153700197162,0.49324912975351554,5.690786080637577,25.970163136370374,24.123355640225768,-1.8468074961446064
B0005,470,charge,24.0,10806.562,3.69555624261643,4.1995262440166234,4.2089344930633095,0.0016387715443191278,-0.0020097088807578263,0.483727693040275,5.695411673820096,25.996269228189927,24.16771592275892,-1.828553305431008
B0005,474,charge,24.0,10805.281000000003,3.695495248855082,4.199496091952934,4.20956126773023,-0.0012647554909054216,-0.004383707992093805,0.4824487275661897,5.681626461504083,25.98995631340662,24.06711986971273,-1.922836443693889
B0005,478,charge,24.0,10733.391,3.695994520512501,4.200015162768698,4.209087989190457,-0.0005454995212109317,0.0014234246041023159,0.48404447233967585,5.661067460633842,25.896954849453405,24.012315580612164,-1.8846392688412408
B0005,481,charge,24.0,10805.547,3.7004557402335134,4.200593847508544,4.2096620077990865,0.002488353709535381,-0.0020312433627909534,0.48598493306923507,5.723597048250241,25.04657416236616,24.84668944991937,-0.19988471244678863
B0005,483,charge,24.0,10751.266000000003,3.6883928758545372,4.199349060845221,4.20979896478687,-0.004349416340632412,-0.0007378333442464119,0.49112574705055223,5.740015634409261,28.045768971484172,24.621210656174377,-3.4245583153097954
B0005,486,charge,24.0,10805.625,3.6953130308111066,4.199869396854634,4.209588279991649,-5.546505910806606e-05,-0.0023576053394151536,0.48297491868712317,5.681722614132481,26.387972750607982,24.41180887538598,-1.976163875222003
B0005,490,charge,24.0,10806.672,3.6954084405757794,4.199694637724792,4.208963727299078,0.002683099324238917,-0.0021305901631823447,0.4810830469866139,5.664387593413561,26.188139372566063,24.111561878134413,-2.0765774944316497
B0005,494,charge,24.0,10502.453,3.696576302255494,4.2000724166332795,4.209722877884705,-0.0027671187425994067,0.0013215098324154506,0.4910575899778839,5.616866569684965,26.01607030934669,24.392876275059727,-1.6231940342869642
B0005,498,charge,24.0,10689.219,3.695733665498099,4.199698644178741,4.209676059278413,-0.0023071775213039,-0.00038646579064429565,0.4824992021317717,5.621171191617672,26.424405994191247,24.698094829009012,-1.726311165182235
B0005,502,charge,24.0,10436.453999999998,3.6957261633280405,4.200704956344816,4.209570995056534,-0.0020786222011109283,-0.0017357310193113168,0.4948718422742959,5.622108947581278,26.485235115698877,24.497526735064046,-1.9877083806348317
B0005,506,charge,24.0,10193.25,3.6962377073868504,4.202812348835327,4.209447384056193,-0.002070736656291266,-0.001981995725600814,0.5046731629853417,5.599350467611613,26.19370856550209,24.185976863745253,-2.0077317017568355
B0005,510,charge,24.0,10733.703,3.6965390353405567,4.199779175681202,4.208946514436026,-0.0009289576076125022,0.0017052482562318221,0.47658965552649,5.581252762921427,25.90709210049589,23.924952967614917,-1.9821391328809739
B0005,514,charge,24.0,10647.812,3.6970152717395792,4.200455719131751,4.2097116328585535,-0.0022347297695789535,-0.00046596550767633515,0.4783950731989409,5.558405392327279,25.84453610151146,24.175145388327927,-1.6693907131835317
B0005,518,charge,24.0,10621.235,3.6963208772004683,4.200526669069452,4.208975288401353,-0.004677285331898972,-0.0007577993527125345,0.48013952405225957,5.559998457136721,26.258086677382142,24.342627156793537,-1.9154595205886054
B0005,522,charge,24.0,9969.577999999994,3.6971256157781016,4.201895548465816,4.20900687681348,-0.0005430960672808608,-0.000598450427708401,0.5091449035270569,5.529315076238375,26.11633993201533,24.096809820905005,-2.019530111110324
B0005,526,charge,24.0,10501.094,3.69733795472273,4.200623493029204,4.209687609257486,0.0014149641602919207,0.0018149901957769758,0.4825845214419318,5.527137802469242,25.795948456834534,23.78105514155208,-2.0148933152824533
B0005,530,charge,24.0,10570.735,3.698242060832451,4.2006573771294375,4.209245312367315,-0.0008328696198832926,0.0011126230445119318,0.47672479393770617,5.499200932540601,25.565286486756136,23.624283568374477,-1.9410029183816597
B0005,534,charge,24.0,10804.765,3.6983287483004132,4.199796966083528,4.209279196868547,0.000516041759829706,-0.002883254885247695,0.464030392449307,5.477348455513473,25.589258594307033,23.97152373997299,-1.6177348543340422
B0005,538,charge,24.0,10037.5,3.6980064527480248,4.2030166124872625,4.209621674026962,-0.0034201171412799594,-0.0007743334510720109,0.5004880344037268,5.4735950075746205,25.965674335617333,24.03834481974967,-1.9273295158676618
B0005,542,charge,24.0,10555.125,3.6976755605863376,4.200350104650249,4.209303699708371,0.0018018420265546755,-0.0013293808276361799,0.475078474309667,5.475937983637946,25.912697048842208,24.067603858609356,-1.845093190232852
B0005,546,charge,24.0,10807.328,3.720285531245439,4.201863292764507,4.209605959425042,-0.00038935911437567347,-0.0009068985323831034,0.4667767313325743,5.521289576708962,24.205328408775152,24.241307571901324,0.03597916312617144
B0005,549,charge,24.0,10790.062999999995,3.694932165414095,4.20032799858527,4.2088907582184145,0.0012815817309585,-0.0029712018822042677,0.4809565353388997,5.6606559646434444,26.171340351393333,24.243561731607233,-1.9277786197860998
B0005,553,charge,24.0,10574.641,3.6968397242910727,4.200248467892294,4.2096990171081545,-0.0007378351036106907,-0.0018684691368752184,0.48250664989891084,5.564740495126844,26.077303624297606,24.085338257691493,-1.991965366606113
B0005,557,charge,24.0,10074.109,3.6975015372999867,4.203738901764511,4.208965703024872,-0.00028812567347306445,-0.0016040253936586047,0.5029299771656236,5.518361760432015,25.893238177374165,23.92954633167737,-1.963691845696797
B0005,561,charge,24.0,10423.047,3.6982340733215673,4.2006573392123725,4.209701588831816,-0.004862497370841325,0.0008828424777739087,0.4830613994014529,5.495497385799195,25.769008312984298,23.85324444830646,-1.9157638646778388
B0005,565,charge,24.0,10534.046,3.698163774869313,4.199999224566203,4.209653239010418,-0.0035871354855477313,-0.002324149505480849,0.47627891863461846,5.480091400064578,25.714743999475413,23.81731130880539,-1.8974326906700227
B0005,569,charge,24.0,10266.812000000005,3.698948543346536,4.201865031837034,4.2089086808202625,-0.003209858295320421,-0.0006155377037854982,0.48753508913297783,5.459165866172429,25.676487637588593,23.83833720671868,-1.8381504308699128
B0005,573,charge,24.0,10568.109,3.6984051004573364,4.200073776174813,4.209046572142359,-0.004170116044038237,0.0010479459630337304,0.4722817576490998,5.455703367446971,25.689797704065775,23.800821939426587,-1.8889757646391878
B0005,577,charge,24.0,10798.344,3.6988381940504045,4.199193698796177,4.209046904080791,-0.0032925212103346634,-0.00022477175200659132,0.4601208745029174,5.435897801087947,25.606925249847524,23.744024984316574,-1.86290026553095
B0005,581,charge,24.0,10279.047,3.699368041234935,4.200651710340042,4.209068843248563,-0.0017869195743252173,-0.0011084253309791908,0.48226181054869705,5.413394016436549,25.63966410928308,23.817439919662462,-1.8222241896206164
B0005,585,charge,24.0,10299.39,3.6989614748923945,4.200537291107361,4.209469599722886,-0.0020859722168940303,-0.002308370972197403,0.4817078695645897,5.417847779416662,25.703250836221454,23.88770796115812,-1.8155428750633327
B0005,589,charge,24.0,10543.077999999994,3.6987934022799878,4.200137056133218,4.20895331166291,-0.0018310274330573212,-0.0018208814958361663,0.47029194969752847,5.420494767310219,25.742623029185996,23.886835845238256,-1.85578718394774
B0005,593,charge,24.0,10430.109,3.6990615748086926,4.201276388886555,4.2096978774496145,-0.0022778684205437944,0.0017383436474542355,0.47308079044000406,5.393273872470744,25.721752815891698,23.82679896108908,-1.894953854802619
B0005,597,charge,24.0,10154.094,3.698981363719767,4.206438811829562,4.208913317260355,-0.006016604708779826,0.006869217477982324,0.4851420945408185,5.390845197036785,25.66181516302281,23.79873294477996,-1.8630822182428481
B0005,601,charge,24.0,10316.906,3.699242086710048,4.201292270426854,4.209819008906641,-0.00167996698381263,-0.004653993485070078,0.47651105486530104,5.371538482817263,25.66684455515017,23.866336236182505,-1.8005083189676654
B0005,605,charge,24.0,10571.39,3.699663212466067,4.200442345915616,4.209558826223893,-0.00046681182634929707,-0.0031444713865552655,0.46321750047156923,5.357072936505822,25.725617511406597,23.911337121512446,-1.8142803898941509
B0005,609,charge,24.0,9892.375,3.6998008576849832,4.203611807444527,4.209585024954352,-0.0018057371312835038,-0.0015125366433472267,0.4939321363212388,5.34080218992244,25.788535032661475,23.94453658011347,-1.8439984525480035
B0005,612,charge,24.0,10212.234,3.7032033475672854,4.200055670348879,4.2097142451021625,-0.004050526722644582,-0.003214090787066504,0.48985729035199777,5.461595468589952,24.671571352604943,25.046021552054302,0.37445019944935964
B0005,615,charge,24.0,12.656000000000002,0.23635618415267867,4.213439684000495,4.985136965640462,-0.003484426276184136,-0.0007336593941978536,-0.0009532872533643702,6.367062447190454e-06,23.372047504812105,23.385060976273284,0.013013471461178483
B0006,0,charge,24.0,7597.875,3.864623580255829,4.180204545029914,4.204084967565013,8.199926367719631e-05,-0.004522233381024824,0.6797346123174812,3.5625235628444534,24.682213821908466,24.44507154979451,-0.23714227211395666
B0006,2,charge,24.0,10516.0,3.2091899557926626,4.177195422138418,4.207016122080002,-0.003345747699720007,-0.0019649625830380855,0.9988238278422329,8.369259090235582,31.874973194517526,24.839977021552123,-7.034996172965403
B0006,4,charge,24.0,10484.547,3.2191257818685703,4.17787709954154,4.207290616886043,-0.00142969787752645,-0.0030124043387987865,1.001249154853667,8.35363918902803,32.13762807916787,24.948250997461614,-7.189377081706255
B0006,6,charge,24.0,10397.89,3.267515979401085,4.17779022387102,4.2067161669272375,0.0003637204225027432,0.0013306517620805562,1.0020170134935378,8.307524763315753,32.010876585626875,24.957507104912917,-7.0533694807139575
B0006,8,charge,24.0,10495.203,3.2993725637925273,4.196359562799302,4.207282925709644,-0.002871366120132025,0.01865229744227037,0.9944556109904055,8.260399641952828,31.920195186917258,24.355134462587262,-7.565060724329996
B0006,10,charge,24.0,10792.672,3.2834125692886587,4.198840562666622,4.206904703786746,-0.001127982548262611,0.027938202723825654,0.9793026142533058,8.275127546084235,32.03240226041504,24.359099278540004,-7.673302981875036
B0006,12,charge,24.0,10789.985,3.3204753801137032,4.199277881234682,4.206930372632538,-0.006553184281905919,0.027303715171400855,0.9753626814919587,8.221007623439275,31.99601922631483,24.461391477152844,-7.534627749161984
B0006,14,charge,24.0,10127.562,3.309566506132879,4.17691087095872,4.207160698723091,-0.005550153426512619,-0.0015848068743350046,1.0069463747004401,8.169227279560069,32.2043613029437,24.85380365028657,-7.350557652657134
B0006,16,charge,24.0,10147.952999999994,3.3305618303001543,4.176764606524446,4.207043942482234,-0.0038323704011589592,-0.0040356458669999614,1.0030931855410699,8.124205618151969,32.08692333241915,24.732801645217318,-7.354121687201829
B0006,18,charge,24.0,10162.094,3.349249239673092,4.177406412540985,4.2067449161458885,-0.003967422397004419,-0.0028042612037994827,0.9990995986808431,8.08624142740848,31.994184676402263,24.707468337238982,-7.286716339163281
B0006,20,charge,24.0,10119.375,3.3338345016093913,4.177642355215515,4.20701033665878,-0.0010567345600059062,-0.0011321991385979655,1.0009096025947493,8.092296899429108,32.15852797542107,24.63004538667096,-7.528482588750112
B0006,22,charge,24.0,10013.235,3.3607399817274564,4.1765401585728235,4.206923833684555,-0.0011574313789147227,-0.005652306701216789,1.0032423236761796,8.025566264850118,31.92814648550223,24.698745548354204,-7.229400937148025
B0006,23,charge,24.0,9586.875,3.6836787688993935,4.178162456110702,4.204804954593547,-0.004879467584654307,-0.003128904991744703,0.9460815685793387,7.046053288555106,30.334751515566918,24.85810857524115,-5.4766429403257675
B0006,25,charge,24.0,9952.359,3.387242945560407,4.1143232099977185,4.2069602632522045,-0.0006068559185490483,-0.0048281610172225525,0.9991850155707778,7.943821168106747,32.17483818412258,24.982908481801722,-7.191929702320856
B0006,27,charge,24.0,10758.031000000003,3.397180699207549,4.196366957996232,4.206292828423885,-0.004394552096387694,0.01933923082685816,0.9570804534580898,7.931726530817104,32.0699320429818,24.370379233176667,-7.69955280980513
B0006,29,charge,24.0,9921.75,3.3915470466484963,4.17708174302888,4.206565620992792,-0.0021683780687264545,-3.7907447475053256e-05,0.996111327563789,7.88882948376283,32.07216760942104,24.697875619091047,-7.37429199032999
B0006,31,charge,24.0,10000.25,3.3899037128800376,4.175876100300914,4.2066154337879675,0.0007039465475489933,-0.005553238218253365,0.9898858302355602,7.8490425929006555,32.09680786057739,24.449493659970162,-7.64731420060723
B0006,33,charge,24.0,9936.031,3.3952888913129686,4.176154862459766,4.206175319196726,-0.0007977222617339953,-0.0035829950163432773,0.9915567197284344,7.84185753386999,32.085240559848174,24.64536872570171,-7.439871834146462
B0006,35,charge,24.0,9989.532,3.4129792185793604,4.175767379031125,4.205939141240403,-0.0055505637413189235,-0.003729217887232746,0.9838409640545818,7.766262220514929,31.9088312502423,24.644687567682336,-7.264143682559965
B0006,37,charge,24.0,10158.782,3.4074542037134967,4.196222553862432,4.206072421466277,-0.004600996690041305,0.019817960250392775,0.9733033796140876,7.7483829980032,32.03990422803216,24.22355924604568,-7.816344981986475
B0006,39,charge,24.0,10289.312,3.6565665959743034,4.1764926296843505,4.205991716092305,-0.004952572876888461,-0.0031629641192352817,0.9594710456638,7.720179606907591,24.41346249743018,24.71271093772974,0.2992484402995572
B0006,43,charge,24.0,10283.077999999994,3.2909501222137076,4.176034225138053,4.2067372007029835,-0.004480305649876895,-0.005235253146367825,1.0002208792099214,8.190623902432431,25.921471815493085,25.34129571049587,-0.5801761049972143
B0006,47,charge,24.0,10281.39,3.3671940478328177,4.196349635615192,4.206267337538965,-0.002638494907410888,0.019801868347704827,0.9960569215894778,8.116044885614967,26.347651705894826,24.70898722057443,-1.6386644853203975
B0006,51,charge,24.0,10081.797,3.4071411882112037,4.163214764353896,4.207142843027727,-0.00037367713165714617,-0.0024322106307786383,1.001375175349596,8.052408755670276,25.959033924500837,24.886325554438237,-1.0727083700625997
B0006,55,charge,24.0,10797.328,3.4495548326186936,4.199169433261841,4.206429877497038,-0.0042803717664491375,0.026397995979845053,0.9596250760722719,8.004589853608609,25.683650047966662,24.139940653330882,-1.5437093946357798
B0006,59,charge,24.0,10099.218,3.480143204289345,4.16370295634761,4.206921564718665,-0.0013666030998003907,-0.002398894723539406,0.987788647953209,7.905121430279038,25.592886368098853,24.650456063992436,-0.9424303041064164
B0006,63,charge,24.0,10078.719,3.5026228977678717,4.175950164506401,4.204812324834961,-0.004958815145616653,-0.003184749607092929,0.9825181788426087,7.81809650160913,25.512556298755932,24.26066353909771,-1.2518927596582223
B0006,67,charge,24.0,10617.375,3.499342248111204,4.196657361454042,4.206162698014965,0.00041945401969241804,0.018368408155861552,0.9547502569896177,7.834815797244307,25.474413596018955,23.898986560031634,-1.575427035987321
B0006,71,charge,24.0,10564.157,3.5193888006336644,4.196072067305277,4.205381133772882,-0.00236154730992756,0.01999246711292987,0.952456875355821,7.7652669617095444,25.339532040020103,23.805363974097656,-1.5341680659224473
B0006,75,charge,24.0,10143.984,3.5278602725791295,4.175469039087963,4.205003143801726,-0.0006085332554732894,-0.002261949812355821,0.968693120821915,7.688554218976656,25.306421277371893,24.135887295632134,-1.1705339817397586
B0006,79,charge,24.0,10790.452999999994,3.5436323610024227,4.198108434947805,4.203251704766414,-0.0024331179744985724,0.030063342248649278,0.9346191387122413,7.670201748661515,25.29935187694018,23.864204751020743,-1.4351471259194355
B0006,83,charge,24.0,10442.891,3.6314968718850924,4.196062930141935,4.203363907045535,-0.004826983616113137,0.019846940405413415,0.9440877605274541,7.634944121057427,24.17594067607656,24.376262923725463,0.20032224764890216
B0006,84,charge,24.0,1674.484,8.083343544866112,4.196030849642877,8.083343544866112,0.0036563982648617046,0.01731941899172654,0.08668101145677445,0.19916101895379779,23.834956944004325,23.759530470848162,-0.07542647315616335
B0006,87,charge,24.0,10113.656,3.439219041219157,4.1959848512303495,4.202120861189459,-0.002762452644080659,0.019690638597012255,0.7198667502052504,7.80008465309993,26.176789864238813,24.212508967300185,-1.9642808969386287
B0006,91,charge,24.0,10137.89,3.496026586952036,4.1955780043697635,4.201864317666194,-0.0029174690355058884,0.01773074948348713,0.7069779186756157,7.681201094141563,26.280893251111717,24.061895734271197,-2.2189975168405205
B0006,95,charge,24.0,10651.657,3.515003343465921,4.195997122484982,4.2028686021710415,-0.0016151431674419259,0.018999290031113152,0.667202105081877,7.622451990149735,26.031596405350975,23.61378444690641,-2.417811958444563
B0006,99,charge,24.0,10032.485,3.531511333117446,4.190195355521125,4.2020080862057165,-0.001446603415811333,-0.0018386562988465418,0.6988085786346139,7.518378117752441,25.599970204699705,23.607721509823648,-1.9922486948760572
B0006,103,charge,24.0,10574.297,3.5387247411454794,4.195622347810125,4.201677900975037,-0.0040803077507988545,0.018188926467763482,0.6608854225730668,7.497275928663967,25.589298216956937,23.921002693317316,-1.668295523639621
B0006,107,charge,24.0,10461.735,3.544259009415377,4.1956308033129295,4.20163878277163,-0.0033897565212209903,0.01995742398696004,0.6634816539120677,7.446458948302454,25.94095361505252,23.795211068650506,-2.1457425464020154
B0006,111,charge,24.0,9993.062000000005,3.555968278525513,4.195504631676042,4.201778926311602,-0.0012929074663146833,0.019509078848412496,0.688201244296354,7.373067133449089,25.65043143649851,23.571893919443266,-2.0785375170552456
B0006,115,charge,24.0,10602.281,3.560800153675127,4.195781404966805,4.201893244216743,-0.0022247633226875193,0.019825852427197588,0.6456652982089215,7.3488259232524795,25.54268985545107,23.29794679471707,-2.244743060733999
B0006,119,charge,24.0,10667.969,3.569017489488866,4.195835843403027,4.202091955147693,-0.0041351641141746396,0.019690585218739006,0.6368410626284218,7.294596015612171,25.39208264178661,23.383272454244466,-2.008810187542146
B0006,123,charge,24.0,10504.781,3.5745811919548074,4.195628216038543,4.201996589667506,-0.004884680673053278,0.019247024386682784,0.6426056541099174,7.244058477987285,25.582349953519714,24.000851594744343,-1.5814983587753701
B0006,127,charge,24.0,10246.781,3.5799047303124283,4.195292955562316,4.202078104566653,-0.004580656690175768,0.018914913509593578,0.6545309456013868,7.198027094757925,26.177731131014696,24.23353834378106,-1.9441927872336358
B0006,131,charge,24.0,10166.218999999997,3.581570032171435,4.195165057419694,4.202221842381282,-0.001376885570654214,0.019595007552357355,0.6559124018187802,7.159619697366392,26.194605845496557,24.02528946657871,-2.1693163789178485
B0006,134,charge,24.0,10804.922,3.67047961835284,4.1965378174983075,4.20183690205406,-0.0017838059609229897,0.03346681241656375,0.6252403280862147,7.282361445645569,23.947449521910038,23.78930290425959,-0.15814661765044846
B0006,137,charge,24.0,10758.985,3.5748135099751708,4.195758656647673,4.20176801838368,-0.004087193433720123,0.019893043183954646,0.6288014634575095,7.277301247716801,25.658368865934627,23.379251629181255,-2.279117236753372
B0006,141,charge,24.0,10317.515,3.590188306371669,4.1952468125751,4.2020264962422305,0.002241851802360228,0.019666296431933898,0.6440540683657684,7.142633396708459,25.27024652869769,23.27885891154272,-1.9913876171549703
B0006,145,charge,24.0,10805.734,3.597409165239329,4.196803756256996,4.201731974579074,-0.0026559848518359717,0.03321192013979092,0.6094211464181148,7.0887477374153285,25.230290923861865,23.247110044801005,-1.9831808790608605
B0006,148,charge,24.0,9946.391,3.688685566766516,4.190476837018727,4.2019364305263425,-0.00590536347852221,-0.0016127871830471099,0.6564647881422182,7.0323957158778185,24.14144692884823,24.016900493731704,-0.12454643511652463
B0006,151,charge,24.0,10063.547,3.438049122925607,4.195542392617221,4.2019802690229335,-0.0004209045360135159,0.019245999173046903,0.7001015148467099,7.550026289254288,28.242413238931427,25.7826606083216,-2.4597526306098274
B0006,155,charge,24.0,10376.172,3.50539246640934,4.196035928449211,4.201868241940657,-0.0028231219811645004,0.018108554113001444,0.6658522396092803,7.415144416259705,27.39405791281287,24.887540564700227,-2.5065173481126415
B0006,159,charge,24.0,9756.858999999997,3.540857291710889,4.188827806461001,4.201968483553752,-0.00048314696694373434,0.00016283619121779659,0.6932889967479454,7.263358133027784,26.707201619397605,24.4394695976708,-2.267732021726804
B0006,163,charge,24.0,10610.906,3.5589220073927237,4.19580696935915,4.2020894684143295,-0.00021214053378134542,0.019596460135498536,0.6331255913984261,7.220246795059284,26.257501840148475,24.03437963135987,-2.223122208788606
B0006,167,charge,24.0,9978.078,3.5792792234549453,4.195474374171637,4.202032914685855,0.0008462191153080551,0.014305196773408224,0.6621310832775887,7.101189456853301,25.98298253684238,24.02785785152619,-1.9551246853161892
B0006,171,charge,24.0,10246.984,3.5871287803384817,4.195437000967026,4.2029650037863515,-0.002226471322558912,0.01977851240716098,0.6404057119410048,7.052573384008162,26.21470795770334,24.310782958996175,-1.903924998707165
B0006,175,charge,24.0,10437.047,3.5932100021562174,4.195571048042707,4.201745105046002,-0.0021617521678670717,0.019893008333436935,0.6245211085260329,7.007619483480775,26.24823574169746,24.14841902127107,-2.0998167204263893
B0006,179,charge,24.0,10805.827999999994,3.6037289389478895,4.196818911490886,4.201953884828614,-0.0060529994703632335,0.029165882118518217,0.5978185415720131,6.9567286623922495,26.109345227272968,24.011444718195417,-2.097900509077551
B0006,183,charge,24.0,10805.375,3.60968358085585,4.197056376003183,4.201864866348314,-0.0025687387604042934,0.030459611127790675,0.5933997772613404,6.9032605027257254,26.024880155946338,23.868234124481635,-2.156646031464703
B0006,187,charge,24.0,10685.968,3.6123066070274525,4.195525431648349,4.20167085224603,-0.000770845869264761,0.019751691459286194,0.595822004637786,6.856693666158054,25.846210262286615,23.9299176002288,-1.9162926620578133
B0006,191,charge,24.0,10588.64,3.614463655183954,4.195632532012244,4.201838951244605,-0.003510490359846624,0.01988087429744315,0.5983673361832752,6.823092253995323,26.25499508144144,24.487528930124824,-1.767466151316615
B0006,195,charge,24.0,10736.094,3.6201728733222724,4.195783625055091,4.202695530287936,-0.0005746538269303311,0.01995964492032579,0.586616315407851,6.783187112194273,26.21788419022938,24.29855915433983,-1.9193250358895497
B0006,199,charge,24.0,9790.859,3.624518446468759,4.195202318329526,4.202048923784108,-0.005435396493179588,0.01648603937787768,0.6364236922777519,6.704123604867586,26.20488026970059,24.174322237021496,-2.0305580326790924
B0006,203,charge,24.0,10274.359,3.630822741203746,4.19502977941363,4.20263466163033,-0.0025420382603085086,0.019223175946581565,0.6031676913352987,6.675762677057575,26.031705982648276,24.003380588336586,-2.0283253943116897
B0006,207,charge,24.0,10711.063,3.631712369462521,4.195627907572057,4.201922758254661,-0.003415040838312499,0.018624651359353504,0.5759517175694431,6.657798466905885,25.81012477520321,24.079692593243472,-1.7304321819597384
B0006,211,charge,24.0,10806.015,3.6342126681477014,4.1968847178778885,4.2019324312079265,-0.005461594790600315,0.031617387975962516,0.5687842341882285,6.632018152587757,26.354379154337717,24.507567872723797,-1.8468112816139204
B0006,214,charge,24.0,10481.047,3.621551594894101,4.195396276758706,4.202081808054388,0.0014835976662842542,0.01998711827097887,0.5828290255900604,6.585947964220951,26.567043519706342,24.301022257046967,-2.2660212626593754
B0006,217,charge,24.0,10153.36,3.6399366377206377,4.196304227737736,4.201818733858601,-0.002013409582798853,0.01941856263273339,0.5970380603473269,6.537637288142954,26.250110961371927,24.18179137497158,-2.068319586400346
B0006,221,charge,24.0,10662.468,3.6430657337991166,4.196033981966753,4.201981089851835,-0.0007982256201804214,0.017457303636773027,0.5663705300732974,6.521994112980162,26.09920263741463,24.00515560426563,-2.0940470331489998
B0006,225,charge,24.0,10494.625,3.6472361716957336,4.195368578115873,4.202659374028286,-0.002566942791280327,0.01918519571880017,0.5710396137689807,6.4773608249308126,25.986463258063264,23.997759880943185,-1.9887033771200784
B0006,229,charge,24.0,10467.75,3.6512785451765843,4.1953091873942885,4.20164780091011,-0.0007411101698282732,0.018324677216102633,0.5692244878427766,6.4404370982160515,25.998051684513612,24.06372436887713,-1.9343273156364837
B0006,233,charge,24.0,9904.406,3.650982579677051,4.184643799583208,4.201931662195583,-0.003330350724114276,-0.004517775620891827,0.5959811734334365,6.378936572909475,26.066389573624935,24.136217239774428,-1.930172333850507
B0006,237,charge,24.0,10805.656,3.6516981465981155,4.19651876081215,4.201986370700827,-0.004710792073825769,0.030763316259888047,0.5485550099310487,6.412675314236504,26.05608753103845,24.05856422576039,-1.9975233052780617
B0006,241,charge,24.0,10777.328,3.658220826410333,4.195536812419104,4.201881586225614,-0.0021047721854939587,0.019527525273665684,0.54581489868507,6.364543514552339,26.034564999523397,24.02980083866305,-2.004764160860347
B0006,245,charge,24.0,10745.86,3.6592547890862863,4.195447539778751,4.201620779776264,-0.005263527252772479,0.019927854174694833,0.5449248932251932,6.339285434724141,25.99296076370022,24.01967472880445,-1.9732860348957715
B0006,249,charge,24.0,10806.781,3.664242570583009,4.1967067266964655,4.201757286849718,-0.001846439446676413,0.03004465729974689,0.5386889865099006,6.30592498723691,26.000462641684354,24.006677300998987,-1.993785340685367
B0006,253,charge,24.0,10806.593999999997,3.665021935848141,4.196712104660203,4.2018643305032475,-0.002057799342456055,0.02589813411577001,0.5365668293237158,6.281300398145045,25.954351041785443,23.95702399612581,-1.9973270456596346
B0006,257,charge,24.0,10429.547,3.6660648299547924,4.195569678624393,4.20177036634956,-0.0007635169832219614,0.01260414653393648,0.5531008218082921,6.25000195692772,25.912099990358932,23.887246002521834,-2.0248539878370977
B0006,261,charge,24.0,10807.094,3.669068687084832,4.196526421381959,4.201750349741588,-0.002239087354772846,0.03050184560748779,0.5317686354461681,6.23285269342389,25.817182963898283,23.671589041774343,-2.1455939221239397
B0006,264,charge,24.0,10719.016,3.702653172652501,4.195082838026357,4.201796095184764,-0.0028121565212076705,0.01970787889655721,0.5282992088670135,6.159451667626823,24.455501174661027,24.44439960600631,-0.011101568654716232
B0006,267,charge,24.0,10806.437000000005,3.6576618019068334,4.196015255835835,4.201926818039459,-0.0023791963872563243,0.03299096094417001,0.5473746353612304,6.420972472778715,26.150390318432905,23.90636229798029,-2.244028020452614
B0006,271,charge,24.0,10805.265,3.6692882559436066,4.19642188190679,4.202109746188843,-0.0014977127441650451,0.03104088461014947,0.5362529770375111,6.29161569208783,25.524128977702457,23.45670000674562,-2.0674289709568363
B0006,275,charge,24.0,10208.062,3.6706339636663254,4.194920971981796,4.2017192249136555,-0.0040497005103601845,0.011587362014957265,0.5613395046884002,6.214854946915972,25.385534817629146,23.537724129719894,-1.8478106879092522
B0006,279,charge,24.0,10807.219,3.6745267468088283,4.19649978865476,4.201926859597692,-0.005261365920049982,0.03495986472040168,0.5272464603595833,6.192193667639189,25.577106531935737,23.959984383105063,-1.6171221488306742
B0006,283,charge,24.0,10805.906,3.674722463470407,4.1963302030887,4.201876108488853,-0.005026531317802368,0.03094101316160725,0.5256098272283878,6.168610777099122,26.15807840257723,24.366409895547655,-1.791668507029577
B0006,287,charge,24.0,10655.937000000005,3.6759661904343153,4.195646130556833,4.201796006870495,-0.0014732065035083074,0.019377820071685578,0.5305256662407059,6.139338880307628,26.23232040530714,24.240432886685163,-1.9918875186219758
B0006,291,charge,24.0,10117.172,3.6763649096339823,4.1952296142097145,4.20180072733435,-0.002840157283333916,0.017188317886984755,0.5556766910790686,6.099312635612248,26.084069642989906,24.10939397033417,-1.974675672655735
B0006,295,charge,24.0,10805.86,3.677524405156911,4.196475702094291,4.201611600487684,-0.003926042507290465,0.031625941167014116,0.5190921315878818,6.103201702204666,25.79451674494338,23.71117415077028,-2.0833425941731
B0006,299,charge,24.0,10806.328,3.681468267833975,4.196535639329548,4.201714765160048,-0.0030797091657834355,0.03155638830385249,0.5158010234199554,6.066534300518101,25.53542501443593,23.800144242563018,-1.7352807718729117
B0006,303,charge,24.0,10744.828,3.6834401441049796,4.195716285880753,4.2018926754376515,-0.0014881097381843744,0.018725843975343017,0.5170220533466728,6.046510068312508,26.056224146470395,24.246297209443423,-1.8099269370269724
