battery,cycle_number,cycle_type,ambient_temperature,discharge_duration,data_points,voltage_start,voltage_end,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,current_min,current_max,temp_start,temp_end,temp_mean,temp_max,temp_rise,energy_delivered,capacity_delivered,capacity_delivered_cumulative,soh,capacity_fade,relative_capacity,is_capacity_outlier
B0005,382,discharge,24.0,2983.375,318,4.196993378341778,3.570394142327151,2.688360455508818,4.196993378341778,3.4991645719433246,0.22947771879895953,-1.7600629827474803,0.667000512961465,-2.017344770444764,0.0015596672777035013,24.382815275144992,35.3909783963713,33.346230327490304,40.69938049882204,11.00816312122631,5.103266358770504,1.4541462067235693,1.4541462067235693,78.9604068271785,21.03959317282149,0.7896040682717851,False
B0005,386,discharge,24.0,2975.297,317,4.197603515102162,3.5576975634324772,2.6376728619288525,4.197603515102162,3.496080777360074,0.23426793601664392,-1.765575132998529,0.6607978776580166,-2.017072416845675,0.002686593832583876,24.71534698579929,35.90172424296188,33.64948900485925,41.06026204078849,11.186377257162594,5.104470685434933,1.455023751906683,1.455023751906683,79.00805769223425,20.991942307765758,0.7900805769223425,False
B0005,390,discharge,24.0,2974.9850000000006,317,4.196406678544622,3.5621145720736376,2.645120521151077,4.196406678544622,3.4959014526387993,0.23343364754226326,-1.7588271887545277,0.6677722505465497,-2.0179388823247932,0.0031991265142638165,24.851431185422516,35.87657254499655,33.79269513542102,41.19696040482682,11.025141359574032,5.082670664301841,1.449042163761236,1.449042163761236,78.68325635434037,21.316743645659635,0.7868325635434037,False
B0005,394,discharge,24.0,2966.25,316,4.197098662004674,3.576830514745812,2.698012437629632,4.197098662004674,3.49758697990267,0.229142139192038,-1.7516428147438297,0.6759686601230658,-2.029098489464331,0.003781794323562663,24.593120256300985,35.37052396634794,33.52446663707275,40.84446688602949,10.777403710046954,5.04523279959342,1.4386709371480566,1.4386709371480566,78.1200968392331,21.8799031607669,0.781200968392331,False
B0005,398,discharge,24.0,2956.359,315,4.196909312093871,3.5772132537111867,2.6928942772989077,4.196909312093871,3.4956989619989507,0.2296125408087406,-1.7513097768253418,0.6767833456075123,-2.025048878675005,0.0013123608369275883,24.385017614303333,35.31944751936039,33.39042251934235,40.764203830749366,10.934429905057055,5.023804004912511,1.433445432156979,1.433445432156979,77.83635095586514,22.163649044134857,0.7783635095586514,False
B0005,402,discharge,24.0,2956.344,315,4.197105220217278,3.569684885614067,2.6483923655058113,4.197105220217278,3.492875380810072,0.2334116463244922,-1.7511840784846122,0.6767869141766419,-2.0170494375017745,0.0017334904566314662,24.645152954522295,35.63996182249638,33.67370212742761,41.11212504270441,10.994808867974086,5.02144565611644,1.4333958900838095,1.4333958900838095,77.83366081216815,22.166339187831845,0.7783366081216815,False
B0005,406,discharge,24.0,2956.406,315,4.196244829545076,3.5763051299071056,2.6832134764261997,4.196244829545076,3.49551076423368,0.23026320374609258,-1.7446206812145286,0.6838024379199837,-2.017587381204539,0.0022931157457021885,24.932873139487384,35.68616080887089,33.91080564765892,41.27256611507568,10.753287669383504,5.005302837423021,1.42806487344776,1.42806487344776,77.54418562704673,22.45581437295328,0.7754418562704672,False
B0005,410,discharge,24.0,2947.266,314,4.1968026018066595,3.5780032001762248,2.684960445221862,4.1968026018066595,3.4942333590450834,0.23051595773401903,-1.7436362428649814,0.6846051890564013,-2.0245398824990146,0.0014033494395084456,24.804993137086292,35.572241943508665,33.7850680599871,41.15574924454392,10.767248806422373,4.984921553651983,1.4229203181741186,1.4229203181741186,77.26483532824362,22.73516467175638,0.7726483532824362,False
B0005,414,discharge,24.0,2937.984,313,4.196227405416926,3.5782529159417336,2.669922120529456,4.196227405416926,3.491197414255986,0.23192515902293845,-1.7425325036061032,0.6854953037815841,-2.01689808000431,0.00328323198086081,24.578577776974136,35.41162230145362,33.61126807392732,41.03237216951879,10.833044524479483,4.960907056314797,1.417429032731308,1.417429032731308,76.96665751739924,23.03334248260076,0.7696665751739924,False
B0005,418,discharge,24.0,2929.125,312,4.196558172556389,3.57952648091485,2.664105530655056,4.196558172556389,3.4889094081576237,0.23255290311170276,-1.7419837011363046,0.6864030353770245,-2.0197651300783948,0.0026192373361047815,24.357810301716302,35.29541793323776,33.45598581472246,40.937269906716935,10.937607631521455,4.9397663764946245,1.412409228794446,1.412409228794446,76.69408123915802,23.30591876084197,0.7669408123915803,False
B0005,422,discharge,24.0,2928.454,312,4.196870541112335,3.5733090987103386,2.634098605983684,4.196870541112335,3.487376295811431,0.23502132753203192,-1.7421680980861822,0.686435308908867,-2.0182280835485455,0.0010338439367061337,24.616751003686066,35.60791877576871,33.723267448788484,41.240704611971786,10.991167772082644,4.939588757711991,1.412578792940193,1.412578792940193,76.70328860349977,23.29671139650022,0.7670328860349978,False
B0005,426,discharge,24.0,2929.375,312,4.196795527524874,3.5808535254697578,2.68378702970616,4.196795527524874,3.491994243745711,0.23071791602007982,-1.735841378420618,0.6933478478788404,-2.0178512019397976,0.002279801917616979,25.029278052079956,35.72414943395157,34.050076369857344,41.43649987692296,10.69487138187161,4.927526316326989,1.4075983731469897,1.4075983731469897,76.43285089151239,23.567149108487612,0.7643285089151239,False
B0005,430,discharge,24.0,2946.031,314,4.189287343772767,3.5558917253318874,2.660031949282934,4.189287343772767,3.491585878898649,0.2314340526179757,-1.7567879869499758,0.6705438927885254,-2.017223089332264,0.0036040078454246437,25.159494190646395,35.903997506455866,33.889346908026745,41.16703904201915,10.744503315809471,5.0220914614444885,1.4333920485221476,1.4333920485221476,77.83345221466243,22.166547785337567,0.7783345221466244,False
B0005,432,discharge,24.0,2955.438,315,4.201144545237731,3.551885409283692,2.650011641082063,4.201144545237731,3.495576227046425,0.23397367076765024,-1.7573176114092575,0.6694688446745368,-2.0257290511470427,0.0022668920626443224,25.21215090210571,36.116700375002374,34.067648550088656,41.36216559728765,10.904549472896665,5.046349223778607,1.4382550176792908,1.4382550176792908,78.09751233548153,21.902487664518482,0.7809751233548152,False
B0005,436,discharge,24.0,2937.625,313,4.196925753814179,3.5736151200402326,2.6936969083341418,4.196925753814179,3.4938988589692483,0.22954405726334065,-1.7427628393326555,0.6856017380135446,-2.01734921830549,0.003419658941394484,24.852009021918743,35.48818285942285,33.75168100943646,41.02198772703674,10.636173837504106,4.965911562249644,1.4173547174485526,1.4173547174485526,76.96262218385938,23.037377816140612,0.7696262218385939,False
B0005,440,discharge,24.0,2929.078,312,4.196901090271507,3.582249809980573,2.697073130067154,4.196901090271507,3.49159162968384,0.22932881459420568,-1.7352637407600366,0.6933146489933393,-2.016959683770622,0.0025963216962809578,24.475953784901723,35.09068818463004,33.46482299584788,40.78818812957494,10.614734399728317,4.92402835807867,1.406981663677643,1.406981663677643,76.3993634537509,23.600636546249113,0.7639936345375089,False
B0005,444,discharge,24.0,2918.375,311,4.196688955833435,3.5821071034262646,2.6806995515145213,4.196688955833435,3.4885729299834787,0.23087953878001954,-1.7344350518111926,0.6942236682134463,-2.0173176445033945,0.002009419144474731,24.345219404030782,35.08313938846722,33.40210697922146,40.81506138506309,10.737919984436434,4.89926583541915,1.4012037783587625,1.4012037783587625,76.08562321685439,23.914376783145606,0.7608562321685439,False
B0005,448,discharge,24.0,2919.812,311,4.196339302740304,3.5845442528815368,2.6695398084864568,4.196339302740304,3.4869021151089825,0.23172009682163183,-1.7280392046289716,0.7011017090448697,-2.0174893103299003,0.004647788990613573,24.326630542911904,34.98209371471252,33.410688917712235,40.858374219876424,10.655463171800616,4.880795759144988,1.3967008232726328,1.3967008232726328,75.84111192639314,24.15888807360686,0.7584111192639313,False
B0005,452,discharge,24.0,2900.422,309,4.196181412764837,3.582997063524048,2.671695307817951,4.196181412764837,3.4855485210036417,0.2320368945792356,-1.7326888725308258,0.6961086414901655,-2.0162082324346313,0.0022916013939350667,24.280281649900346,35.084719139558686,33.38984948261314,40.839876773287166,10.80443748965834,4.859842275843864,1.391284788852726,1.391284788852726,75.547020259951,24.452979740048995,0.75547020259951,False
B0005,456,discharge,24.0,2901.375,309,4.195770804194879,3.585576080990165,2.661289185949965,4.195770804194879,3.4838912547260388,0.23259470683920805,-1.7260735249920125,0.7028749959302109,-2.0178551648279797,0.002276420033202403,24.239023397259928,34.94908275625882,33.3700433438796,40.85376069244676,10.71005935899889,4.839005937424471,1.3862287677978349,1.3862287677978349,75.2724773855309,24.7275226144691,0.752724773855309,False
B0005,460,discharge,24.0,2901.187,309,4.195456241846729,3.5910908384825198,2.667817533540102,4.195456241846729,3.483198941484065,0.2320093486771037,-1.7195393742714093,0.7094441800501549,-2.01649929452358,0.0016756334707971991,24.12349712975845,34.70452784918293,33.27215987470977,40.74795214258888,10.58103071942448,4.816395070393216,1.3804366761974138,1.3804366761974138,74.95796574493046,25.042034255069535,0.7495796574493047,False
B0005,464,discharge,24.0,2891.64,308,4.19654355365607,3.594060583971402,2.684008069130594,4.19654355365607,3.4836274447098883,0.23099757689946665,-1.7185829844462923,0.7104295747135849,-2.0162911974216766,0.0022384407354535305,24.053006415445992,34.667131314804806,33.222444215660225,40.68794001196382,10.614124899358814,4.797910909259677,1.3752364150256224,1.3752364150256224,74.67559060559876,25.324409394401233,0.7467559060559876,False
B0005,468,discharge,24.0,2882.906,307,4.194357133255019,3.5911079597852744,2.6585256208771644,4.194357133255019,3.480172442538601,0.2328888860424913,-1.717672415155695,0.7114589545468621,-2.0164165307282076,0.004913397668118928,24.06286320276633,34.73478777612848,33.26207748383125,40.7810749453613,10.671924573362148,4.777249741229466,1.3705128024895008,1.3705128024895008,74.41909757496569,25.580902425034314,0.7441909757496569,False
B0005,472,discharge,24.0,2883.265,307,4.195863681881766,3.5888120102866528,2.6372250579822927,4.195863681881766,3.478452148610975,0.2349115652478485,-1.7177080769362936,0.7112700457368812,-2.0166833595676397,0.001179478056536671,24.086387020526896,34.79017756073964,33.312029905516525,40.88159339768709,10.703790540212747,4.775272397477444,1.3705085566270399,1.3705085566270399,74.41886702385212,25.58113297614788,0.7441886702385212,False
B0005,476,discharge,24.0,2882.969,307,4.1955845546644195,3.5942147923006207,2.6514257735606432,4.1955845546644195,3.4785782556105507,0.23371613114596132,-1.7109669363015376,0.7178817791871309,-2.0156447128046424,0.0025249486819050103,24.009281472194747,34.602741893421936,33.25287943255863,40.81191473576834,10.593460421227189,4.753877212610102,1.3647355108681518,1.3647355108681518,74.10538957595449,25.894610424045506,0.741053895759545,False
B0005,480,discharge,24.0,2891.656,308,4.186574613062876,3.5833415219285625,2.676384659108382,4.188483624251573,3.4825195584604582,0.22996700565473227,-1.7184206130755166,0.7104440687417272,-2.015672372070857,0.0023505638634883142,24.719545529723796,35.2008024262739,33.745054045019884,41.11793533148924,10.481256896550107,4.79961220207709,1.375392016895762,1.375392016895762,74.68403981580369,25.315960184196314,0.7468403981580368,False
B0005,482,discharge,24.0,2901.25,309,4.200346502821317,3.5804307189370586,2.6949138502817815,4.200346502821317,3.4886823636752826,0.2305166507714859,-1.7260471943596487,0.7029280466636602,-2.01575998810726,0.0021180176276842364,24.843079939814473,35.37656984223691,33.88841975386692,41.248795355864885,10.533489902422438,4.846826814816758,1.3861115151535393,1.3861115151535393,75.26611054535188,24.733889454648125,0.7526611054535187,False
B0005,484,discharge,24.0,2891.703,308,4.1981749992980655,3.592441816132449,2.6973343716306273,4.1981749992980655,3.4858502383832755,0.229689874761782,-1.712021613408506,0.7169288800053295,-2.016014837696764,0.0015018865835744713,24.581003847390768,35.02073678939035,33.7353756996425,41.16242984455477,10.43973294199958,4.782827602953771,1.3698500035838939,1.3698500035838939,74.38310747232721,25.616892527672793,0.7438310747232721,False
B0005,488,discharge,24.0,2883.016,307,4.195715092938243,3.589331565362288,2.642540259937964,4.195715092938243,3.478794177297151,0.23415766646771544,-1.711022510206629,0.7178849800923008,-2.0165238233233063,0.0014907630238953716,24.340286688400784,34.920082190571925,33.59131052719714,41.16437554618679,10.579795502171141,4.755795379810914,1.3647827949260758,1.3647827949260758,74.10795710900781,25.89204289099219,0.7410795710900782,False
B0005,492,discharge,24.0,2873.453,306,4.195755769877104,3.6022883230364853,2.699226257883075,4.195755769877104,3.4812826020756744,0.2296261723890385,-1.703421414006958,0.7252203529345469,-2.0182163733141314,0.002981994184247595,24.03013803682012,34.51525447844097,33.32366688599416,40.864216180205034,10.485116441620853,4.719067232143142,1.3543220466259964,1.3543220466259964,73.53993654981517,26.460063450184833,0.7353993654981517,False
B0005,496,discharge,24.0,2874.031,306,4.195911764444989,3.59702121364665,2.676480329780849,4.195911764444989,3.480352041587074,0.23135076723711012,-1.703574708739156,0.7250143495493764,-2.016150778973011,0.0015383602403595874,24.401718287950963,34.95922357150939,33.691961507697364,41.25434553511566,10.557505283558427,4.720665458231768,1.3546417018378962,1.3546417018378962,73.55729388669047,26.442706113309534,0.7355729388669047,False
B0005,500,discharge,24.0,2874.234,306,4.195824004004723,3.592312208409236,2.642142168479886,4.195824004004723,3.4781127815565127,0.23421513644395944,-1.7034912994217157,0.7251866928085958,-2.0176181286216193,0.0030940952671648994,24.647812199908287,35.09464992185514,33.887639684793655,41.45023191903855,10.44683772194685,4.719115955034918,1.3547039213192407,1.3547039213192407,73.56067241598609,26.43932758401391,0.7356067241598608,False
B0005,504,discharge,24.0,2864.984,305,4.196258226051591,3.5955001194302834,2.644725254926797,4.196258226051591,3.4765867130506125,0.23433904836584496,-1.7023383270190764,0.726300026957014,-2.017297732143782,0.0056941514906116535,24.40715882292003,34.87110957277296,33.67308060941856,41.27708509224051,10.463950749852927,4.696913397382726,1.349314997503458,1.349314997503458,73.2680528603407,26.7319471396593,0.732680528603407,False
B0005,508,discharge,24.0,2855.093,304,4.196612664794988,3.5968234611620575,2.632270655366611,4.196612664794988,3.4733769291841643,0.23574646332423185,-1.7014238498912502,0.7272134622451198,-2.017223266913469,0.0031481012336326926,24.071743981632668,34.64809421735341,33.411988203265814,41.064605154983276,10.576350235720742,4.673992832132636,1.3441891937970554,1.3441891937970554,72.98972077509204,27.01027922490796,0.7298972077509204,False
B0005,512,discharge,24.0,2855.625,304,4.195850781215982,3.6018356753071044,2.6391006118876117,4.195850781215982,3.4726366397371127,0.23483898171754727,-1.6950436046971957,0.7333519547642081,-2.0197342717689364,0.0017629793721903892,23.873389284419225,34.44831392782199,33.29926524979532,40.99284868101728,10.574924643402767,4.65322664909048,1.3389913790695755,1.3389913790695755,72.707478478137,27.292521521862994,0.72707478478137,False
B0005,516,discharge,24.0,2855.594,304,4.1960023929619235,3.5993448137966926,2.637841830893275,4.1960023929619235,3.473439372740961,0.23479831383576488,-1.695057731610264,0.7335626760276208,-2.016896104476736,0.005009392491167575,24.1748787384492,34.76318323355694,33.59980731390034,41.29040553417739,10.588304495107739,4.654886762982606,1.3389145230206971,1.3389145230206971,72.70330518052876,27.296694819471252,0.7270330518052875,False
B0005,520,discharge,24.0,2847.437,303,4.196207586734141,3.6035790390364575,2.668286095904868,4.196207586734141,3.4754777099091454,0.23268564565922872,-1.6937809113323188,0.7343985203891996,-2.0199925086996786,0.0025365511428236684,24.28632352426044,34.67711120224962,33.61961195858585,41.22740227746052,10.39078767798918,4.639183381608167,1.3340066759761655,1.3340066759761655,72.43680818215955,27.563191817840444,0.7243680818215955,False
B0005,524,discharge,24.0,2847.36,303,4.195534582569042,3.605860961214576,2.6490198126838553,4.195534582569042,3.4722884821666766,0.23410417256729069,-1.6869434054016965,0.7406453707024624,-2.0167450744074586,0.0028787153794497824,24.01310273031714,34.35552173340636,33.3945201718652,41.04619550953222,10.342419003089223,4.615293273324765,1.3286444309174914,1.3286444309174914,72.14563728793844,27.854362712061555,0.7214563728793845,False
B0005,528,discharge,24.0,2837.328,302,4.1957439573980455,3.6105078495292338,2.664058512378051,4.1957439573980455,3.471373665098864,0.23334669694409094,-1.6860649112944592,0.7415168583920652,-2.0163628111205263,0.004270068564987734,23.715060546682704,34.13298084323835,33.16734508187535,40.85874389007758,10.417920296555646,4.593397922635683,1.3231708992276219,1.3231708992276219,71.84842350914839,28.15157649085162,0.7184842350914838,False
B0005,532,discharge,24.0,2837.281,302,4.19586805747139,3.6162629075139603,2.6883611693898826,4.19586805747139,3.4726160162875095,0.2313300011614801,-1.6795829780331424,0.7474505249209339,-2.0162121238671036,0.0023204014455349238,23.57702261502623,33.97306701477755,33.10962161613893,40.79196924883506,10.396044399751318,4.575873731653439,1.3181691588445197,1.3181691588445197,71.57682808520298,28.423171914797013,0.7157682808520298,False
B0005,536,discharge,24.0,2838.515,302,4.195347750909715,3.613479485589363,2.6869753836302124,4.195347750909715,3.4738146874457896,0.23107179563833466,-1.679793840292355,0.7476125202754746,-2.0168197393548124,0.004169727934917151,23.959878308016872,34.37394890213937,33.46501751186519,41.14127834456325,10.414070594122496,4.5796484992476945,1.3184664436640334,1.3184664436640334,71.5929707056519,28.407029294348114,0.7159297070565189,False
B0005,540,discharge,24.0,2828.328,301,4.196065828878837,3.607069040532739,2.6507536817766586,4.196065828878837,3.4701426486639693,0.23433499047226858,-1.6851739865098712,0.7426401126844396,-2.0187637742643867,0.0033179608221933095,23.967802824849826,34.44341685363402,33.4426191014044,41.14429319149828,10.475614028784193,4.575742383103893,1.318293040102702,1.318293040102702,71.58355486033682,28.41644513966319,0.7158355486033682,False
B0005,544,discharge,24.0,2838.265,302,4.184534803011309,3.602312680677842,2.6646322789106516,4.184534803011309,3.467523652225441,0.22993104314578544,-1.6863812036302581,0.7416010886402903,-2.016191969154752,0.0021406905839278507,23.59435393515375,33.98038017264453,33.037928170775885,40.66184230912503,10.386026237490778,4.591918126979543,1.323872422244268,1.323872422244268,71.88651633814789,28.11348366185211,0.7188651633814789,False
B0005,547,discharge,24.0,2864.547,305,4.201240476440081,3.5779277610645233,2.6400211837268666,4.201240476440081,3.4767525840839255,0.23540364113204323,-1.715777469309528,0.7135712492118176,-2.021651287065962,0.0028823561171506806,24.237681569505874,34.97066611271971,33.4949493613756,41.046694544970684,10.732984543213838,4.7386159499431155,1.3601216766554785,1.3601216766554785,73.85485752850192,26.145142471498072,0.7385485752850193,False
B0005,551,discharge,24.0,2846.39,303,4.195703567262997,3.593974644865168,2.674198661305034,4.195703567262997,3.4758956827369127,0.23141450235644928,-1.7007216920098716,0.7281444869556635,-2.017592416950431,0.0024155477323689854,24.167374158398008,34.68949035902289,33.491363029025784,41.0462053156659,10.522116200624883,4.661445466006963,1.3395306867947354,1.3395306867947354,72.73676298693451,27.263237013065485,0.7273676298693451,False
B0005,555,discharge,24.0,2837.969,302,4.195744519551191,3.6042747402181803,2.696427051131168,4.195744519551191,3.475812179626641,0.22982866330880042,-1.6928138295817332,0.7355491829025723,-2.0171105982760715,0.004008579519805372,23.987394863111092,34.35560664546322,33.329808599922345,40.868302643225604,10.368211782352127,4.621676220581529,1.3290286565120697,1.3290286565120697,72.16650080848476,27.833499191515244,0.7216650080848476,False
B0005,559,discharge,24.0,2838.156,302,4.196363050482315,3.608769672096698,2.6928340297696836,4.196363050482315,3.4746554404904435,0.23034104902999514,-1.6861104874993165,0.7415448385525264,-2.0165753451036377,0.003616989953114752,23.876504321833462,34.179860361804735,33.27302769298771,40.85283588259973,10.303356039971273,4.60009947781392,1.3236741274998955,1.3236741274998955,71.87574889700961,28.12425110299038,0.7187574889700962,False
B0005,563,discharge,24.0,2829.843,301,4.1957929878569455,3.6093877067067006,2.681747855329962,4.1957929878569455,3.472301781313945,0.23135728351469487,-1.685043785043406,0.7425021379234665,-2.0157688095228656,0.0028522205733032915,23.800482246729,34.14567217244527,33.229879126701434,40.85270645265791,10.345189925716273,4.578908952211672,1.318633896753293,1.318633896753293,71.60206343923758,28.39793656076241,0.7160206343923758,False
B0005,567,discharge,24.0,2829.625,301,4.195797286482793,3.614933900308572,2.696791414385091,4.195797286482793,3.4729305773503527,0.23009227143713637,-1.678524839793589,0.7485063258578094,-2.016274841649268,0.0012910201456034266,23.75244046991811,33.99467216653128,33.20860833999321,40.8263251809212,10.242231696613171,4.5601627455345985,1.3134751321324272,1.3134751321324272,71.32194157026335,28.67805842973665,0.7132194157026335,False
B0005,571,discharge,24.0,2819.437,300,4.196349384378125,3.6090232254797843,2.664695973142795,4.196349384378125,3.4696192030612285,0.23314646442584394,-1.6839115230941766,0.7436617614037866,-2.016821101865832,0.004289580699201413,23.770683336009036,34.16712024760808,33.236115055926255,40.90308836809665,10.396436911599046,4.556156460489332,1.3132020634442203,1.3132020634442203,71.30711389020415,28.69288610979584,0.7130711389020415,False
B0005,575,discharge,24.0,2819.579,300,4.195609431921248,3.6143313479608823,2.679191623358613,4.195609431921248,3.470018470757559,0.2319010543734744,-1.6773783325850857,0.749467869640777,-2.0165933442123594,0.0019608791198133632,23.69874029857621,33.97599952110498,33.18660088296571,40.84337405460518,10.27725922252877,4.536387367994077,1.3077959946944353,1.3077959946944353,71.01356336148496,28.98643663851504,0.7101356336148495,False
B0005,579,discharge,24.0,2810.672,299,4.195339917236225,3.61782445722146,2.699983457940659,4.195339917236225,3.470762691935287,0.23041567165870697,-1.676425373206175,0.7504749213693337,-2.018075144841628,0.001890284329441244,23.681325932299053,33.982224969859004,33.174058099115534,40.81792110626284,10.300899037559951,4.519646105396642,1.3030329186405918,1.3030329186405918,70.7549274545718,29.245072545428197,0.707549274545718,False
B0005,583,discharge,24.0,2811.485,299,4.1954020570061195,3.6130872104738954,2.666300786624286,4.1954020570061195,3.468111467035994,0.232919708838876,-1.67627880896028,0.7506572509412427,-2.018091528339797,0.0024103529115243262,23.75348711820252,34.078996220636874,33.253984518546055,40.946993847659506,10.325509102434353,4.518332917383193,1.3033573559038205,1.3033573559038205,70.77254445771494,29.227455542285053,0.7077254445771495,False
B0005,587,discharge,24.0,2802.422,298,4.195685302232799,3.6070395495118257,2.6308501373847837,4.195685302232799,3.4648625780221494,0.2358919511891503,-1.6817992883033976,0.7455663662944304,-2.0177167019715503,0.0043239362691777465,23.791068115787706,34.30494727332375,33.3198093248819,41.074938058306316,10.513879157536042,4.515710618127537,1.3034100438655642,1.3034100438655642,70.77540542374088,29.224594576259115,0.7077540542374088,False
B0005,591,discharge,24.0,2801.625,298,4.195561297751176,3.61490941179153,2.673348140468748,4.195561297751176,3.467864133752208,0.23263190858264068,-1.6750812261110137,0.7514866168761039,-2.0160479224870884,0.002138526794169908,23.837597031961703,34.12626262781833,33.33765795318198,41.02476444658572,10.288665595856624,4.498416000540264,1.2978870806495706,1.2978870806495706,70.47550750397875,29.524492496021253,0.7047550750397874,False
B0005,595,discharge,24.0,2802.031,298,4.196066962029683,3.6109037542764746,2.632763831012711,4.196066962029683,3.464021404592563,0.2358468286065869,-1.675366426273468,0.7513142100782045,-2.017067096348242,0.0014821450901276818,23.75127102411842,34.13529495466968,33.29076744042025,41.06214198725253,10.384023930551262,4.495092195696156,1.2980735056918902,1.2980735056918902,70.48563041810957,29.51436958189043,0.7048563041810957,False
B0005,599,discharge,24.0,2793.39,297,4.196640912532072,3.6155605018867534,2.6687371180046218,4.196640912532072,3.4664623858156745,0.23332688158658493,-1.6744879201095209,0.7524291600776425,-2.018208092691312,0.0016645655980570856,23.741424141669572,34.0756490349882,33.27568841807217,40.98366325567302,10.33422489331863,4.480587160854472,1.293463613844243,1.293463613844243,70.23531244180397,29.764687558196034,0.7023531244180397,False
B0005,603,discharge,24.0,2793.39,297,4.1956235749123225,3.621191032853697,2.696396337945361,4.1956235749123225,3.46850906693551,0.2310130188837717,-1.6674467270234996,0.7584698210792726,-2.018933300007017,0.0026884191804450396,23.80397851847974,33.991349533915816,33.32067807371405,40.98234242711097,10.187371015436074,4.462561539360953,1.288003392619118,1.288003392619118,69.93882142370083,30.061178576299163,0.6993882142370084,False
B0005,607,discharge,24.0,2792.485,297,4.195862008850563,3.6191851049064034,2.6794834862925194,4.195862008850563,3.466806213058136,0.2324429767597101,-1.6674702882406252,0.7586689544577084,-2.0237906818969758,0.0026918488897051404,23.849121770252687,34.059198400298385,33.37314972896719,41.06375085817118,10.210076630045698,4.458954972949582,1.2874525221379407,1.2874525221379407,69.90890905512214,30.091090944877863,0.6990890905512214,False
B0005,611,discharge,24.0,2802.016,298,4.18482689434833,3.5953649734437896,2.6787137407179737,4.18482689434833,3.471070722008039,0.2297938191642851,-1.6888978346592105,0.739392013708175,-2.017308526034403,0.001335599326393533,24.93410482186201,34.55651436751892,33.71351889594897,41.047029587744966,9.622409545656911,4.547121975075507,1.3090153642307354,1.3090153642307354,71.07977535187062,28.920224648129384,0.7107977535187062,False
B0005,613,discharge,24.0,2820.39,300,4.201968615940368,3.5899373887616655,2.655378369801326,4.201968615940368,3.475472204020004,0.23559285682799622,-1.6979281889133206,0.7314040443688112,-2.017696449416675,0.003306917134878647,25.09329713312876,34.40592045769559,33.86531768239223,41.051007697556734,9.312623324566832,4.6112125267366455,1.3250793286429356,1.3250793286429356,71.95205157786484,28.04794842213516,0.7195205157786484,False
B0006,1,discharge,24.0,3690.234,197,4.179799607333447,2.4757677568281857,2.4757677568281857,4.179823027658306,3.556946061827572,0.2260193210975841,-1.990533350635129,0.2014980448792201,-2.015537581193984,0.00043376246575117864,24.277567510331888,39.16298653238707,32.142777859921516,39.16298653238707,14.885419022055185,7.259532673353608,2.035337591005598,2.035337591005598,100.88297108833628,-0.8829710883362905,1.0088297108833628,False
B0006,3,discharge,24.0,3672.344,196,4.177288238505559,2.35152551190002,2.35152551190002,4.177288238505559,3.56147580138708,0.23141504289722925,-1.990277542145709,0.2019092784154672,-2.0149020169266376,-0.00020764608327879694,24.648610618159957,39.2462026826329,32.29307515705474,39.2462026826329,14.597592064472941,7.233468610780376,2.0251402460314116,2.0251402460314116,100.3775323528878,-0.3775323528878071,1.003775323528878,False
B0006,5,discharge,24.0,3651.641,195,4.177795470598289,2.4404797151065436,2.4404797151065436,4.1781213228922995,3.5667524696413215,0.22354896090021636,-1.9899467848963859,0.20247271551126877,-2.014434345552428,-0.0006575492150127537,24.704057719023776,38.999202460252846,32.24414709253608,38.999202460252846,14.29514474122907,7.2024172506399236,2.013326371345464,2.013326371345464,99.79196916000497,0.2080308399950272,0.9979196916000497,False
B0006,7,discharge,24.0,3631.563,194,4.178370492084649,2.4791558539003917,2.4791558539003917,4.1785623580417175,3.5687953371516272,0.22097908742082084,-1.9896009282099438,0.202976043273228,-2.0142051662535234,0.0001981188152475248,24.650503100456078,38.843627771866515,32.14711742429942,38.843627771866515,14.193124671410438,7.165866619640587,2.0132846655407413,2.0132846655407413,99.78990198180779,0.21009801819221735,0.9978990198180778,False
B0006,9,discharge,24.0,3629.172,194,4.178015652407259,2.280187848173442,2.280187848173442,4.17824995156942,3.563970503289941,0.23503509475204634,-1.9895483606575701,0.20279390598185937,-2.013995769332238,-0.0011423311186216645,24.634206199911688,38.97798888258284,32.06687277315468,38.97798888258284,14.343782682671154,7.151825619514958,2.000528337624771,2.000528337624771,99.15762541696314,0.8423745830368531,0.9915762541696315,False
B0006,11,discharge,24.0,3652.281,195,4.193216523251186,2.4392842568466446,2.4392842568466446,4.193216523251186,3.5735512387791406,0.22547907676393128,-1.9901040351037365,0.2022953831615659,-2.0151519685741275,-0.0015410535505561715,24.343399604359956,38.83989920742278,32.03447836207717,38.83989920742278,14.496499603062826,7.217636568934659,2.0138990759931645,2.0138990759931645,99.82035567763795,0.17964432236205058,0.9982035567763795,False
B0006,13,discharge,24.0,3650.828,195,4.193679289189224,2.2812068449406446,2.2812068449406446,4.193732603145628,3.5711391343785897,0.2359700655161548,-1.9900886222380372,0.20215665889240747,-2.0145081864690626,-0.0031490941234930576,24.430946389444678,39.04610837498471,32.11157496697372,39.04610837498471,14.615161985540034,7.210316640128026,2.013101105626967,2.013101105626967,99.78080370270357,0.21919629729643164,0.9978080370270357,False
